name, lat (degrees), lon (degrees), alt (feet), trk (degrees), gs (knots), vs (f/m), time (s)
TRAF3, 37.01866518, -76.59044857, 683.20001656, -163.96338410, 31.30933382, 51.94414947, 260.0
TRAF2, 37.01680436, -76.58773984, 656.36590000, 134.95198337, 29.28239045, 0.00000000, 260.0
TRAF1, 37.02495975, -76.59256523, 656.36590000, -19.03277203, 29.41572401, 0.00000000, 260.0
TRAF3, 37.01852587, -76.59049872, 684.06575238, -163.96341429, 31.30933382, 51.94414947, 261.0
TRAF2, 37.01670858, -76.58761968, 656.36590000, 134.95205571, 29.28239045, 0.00000000, 261.0
TRAF1, 37.02508849, -76.59262086, 656.36590000, -19.03280552, 29.41572401, 0.00000000, 261.0
TRAF3, 37.01838656, -76.59054887, 684.93148821, -163.96344449, 31.30933382, 51.94414947, 262.0
TRAF2, 37.01661280, -76.58749952, 656.36590000, 134.95212805, 29.28239045, 0.00000000, 262.0
TRAF1, 37.02521723, -76.59267648, 656.36590000, -19.03283902, 29.41572401, 0.00000000, 262.0
TRAF3, 37.01824725, -76.59059902, 685.79722403, -163.96347468, 31.30933382, 51.94414947, 263.0
TRAF2, 37.01651702, -76.58737937, 656.36590000, 134.95220039, 29.28239045, 0.00000000, 263.0
TRAF1, 37.02534597, -76.59273211, 656.36590000, -19.03287252, 29.41572401, 0.00000000, 263.0
TRAF3, 37.01810794, -76.59064917, 686.66295986, -163.96350487, 31.30933382, 51.94414947, 264.0
TRAF2, 37.01642124, -76.58725921, 656.36590000, 134.95227273, 29.28239045, 0.00000000, 264.0
TRAF1, 37.02547471, -76.59278774, 656.36590000, -19.03290601, 29.41572401, 0.00000000, 264.0
TRAF3, 37.01796863, -76.59069932, 687.52869568, -163.96353507, 31.30933382, 51.94414947, 265.0
TRAF2, 37.01632546, -76.58713906, 656.36590000, 134.95234506, 29.28239045, 0.00000000, 265.0
TRAF1, 37.02560345, -76.59284337, 656.36590000, -19.03293951, 29.41572401, 0.00000000, 265.0
TRAF3, 37.01782932, -76.59074947, 688.39443150, -163.96356526, 31.30933382, 51.94414947, 266.0
TRAF2, 37.01622968, -76.58701890, 656.36590000, 134.95241740, 29.28239045, 0.00000000, 266.0
TRAF1, 37.02573219, -76.59289899, 656.36590000, -19.03297301, 29.41572401, 0.00000000, 266.0
TRAF3, 37.01769001, -76.59079962, 689.26016733, -163.96359545, 31.30933382, 51.94414947, 267.0
TRAF2, 37.01613390, -76.58689875, 656.36590000, 134.95248974, 29.28239045, 0.00000000, 267.0
TRAF1, 37.02586093, -76.59295462, 656.36590000, -19.03300651, 29.41572401, 0.00000000, 267.0
TRAF3, 37.01755070, -76.59084977, 690.12590315, -163.96362563, 31.30933382, 51.94414947, 268.0
TRAF2, 37.01603812, -76.58677859, 656.36590000, 134.95256208, 29.28239045, 0.00000000, 268.0
TRAF1, 37.02598966, -76.59301025, 656.36590000, -19.03304000, 29.41572401, 0.00000000, 268.0
TRAF3, 37.01741125, -76.59089997, 690.99163898, -163.84295459, 34.99995977, 51.94414947, 269.0
TRAF2, 37.01594234, -76.58665844, 656.36590000, 134.95263442, 29.28239045, 0.00000000, 269.0
TRAF1, 37.02611840, -76.59306588, 656.36590000, -19.03307350, 29.41572401, 0.00000000, 269.0
TRAF3, 37.01741125, -76.59089997, 690.99163898, -163.84295459, 34.99995977, 51.94414947, 270.0
TRAF2, 37.01584656, -76.58653828, 656.36590000, 134.95270675, 29.28239045, 0.00000000, 270.0
TRAF1, 37.02624714, -76.59312151, 656.36590000, -19.03310700, 29.41572401, 0.00000000, 270.0
TRAF3, 37.01726298, -76.59098046, 691.85737480, -149.29138538, 34.99995977, 51.94414947, 271.0
TRAF2, 37.01575078, -76.58641813, 656.36590000, 134.95277909, 29.28239045, 0.00000000, 271.0
TRAF1, 37.02637588, -76.59317714, 656.36590000, -19.03314050, 29.41572401, 0.00000000, 271.0
TRAF3, 37.01713561, -76.59110502, 692.72311063, -134.73981617, 34.99995977, 51.94414947, 272.0
TRAF2, 37.01565499, -76.58629798, 656.36590000, 134.95285143, 29.28239045, 0.00000000, 272.0
TRAF1, 37.02650462, -76.59323276, 656.36590000, -19.03317400, 29.41572401, 0.00000000, 272.0
TRAF3, 37.01703731, -76.59126567, 693.58884645, -120.18824697, 34.99995977, 51.94414947, 273.0
TRAF2, 37.01555921, -76.58617782, 656.36590000, 134.95292376, 29.28239045, 0.00000000, 273.0
TRAF1, 37.02663336, -76.59328839, 656.36590000, -19.03320750, 29.41572401, 0.00000000, 273.0
TRAF3, 37.01697440, -76.59145209, 694.45458228, -105.63667776, 34.99995977, 51.94414947, 274.0
TRAF2, 37.01546343, -76.58605767, 656.36590000, 134.95299610, 29.28239045, 0.00000000, 274.0
TRAF1, 37.02676210, -76.59334402, 656.36590000, -19.03324099, 29.41572401, 0.00000000, 274.0
TRAF3, 37.01695090, -76.59165233, 695.32031810, -91.08510855, 34.99995977, 51.94414947, 275.0
TRAF2, 37.01536765, -76.58593752, 656.36590000, 134.95306843, 29.28239045, 0.00000000, 275.0
TRAF1, 37.02689084, -76.59339965, 656.36590000, -19.03327449, 29.41572401, 0.00000000, 275.0
TRAF3, 37.01696832, -76.59185354, 696.18605392, -76.53353934, 34.99995977, 51.94414947, 276.0
TRAF2, 37.01527187, -76.58581737, 656.36590000, 134.95314077, 29.28239045, 0.00000000, 276.0
TRAF1, 37.02701957, -76.59345528, 656.36590000, -19.03330799, 29.41572401, 0.00000000, 276.0
TRAF3, 37.01702555, -76.59204282, 697.05178975, -61.98197013, 34.99995977, 51.94414947, 277.0
TRAF2, 37.01517609, -76.58569721, 656.36590000, 134.95321310, 29.28239045, 0.00000000, 277.0
TRAF1, 37.02714831, -76.59351091, 656.36590000, -19.03334149, 29.41572401, 0.00000000, 277.0
TRAF3, 37.01711892, -76.59220801, 697.91752557, -47.43040092, 34.99995977, 51.94414947, 278.0
TRAF2, 37.01508259, -76.58557180, 656.36590000, 126.93107552, 30.00001455, 0.00000000, 278.0
TRAF1, 37.02727705, -76.59356654, 656.36590000, -19.03337499, 29.41572401, 0.00000000, 278.0
TRAF3, 37.01735627, -76.59247811, 699.64899722, -41.68673246, 32.64678546, 51.94414947, 279.0
TRAF2, 37.01508259, -76.58557180, 656.36590000, 126.93107552, 30.00001455, 0.00000000, 279.0
TRAF1, 37.02740579, -76.59362217, 656.36590000, -19.03340849, 29.41572401, 0.00000000, 279.0
TRAF3, 37.01735627, -76.59247811, 699.64899722, -41.68673246, 32.64678546, 51.94414947, 280.0
TRAF2, 37.01501669, -76.58541941, 656.36590000, 109.95427252, 30.00001455, 0.00000000, 280.0
TRAF1, 37.02753453, -76.59367780, 656.36590000, -19.03344199, 29.41572401, 0.00000000, 280.0
TRAF3, 37.01746242, -76.59259650, 700.51473305, -41.68673246, 28.75909648, 51.94414947, 281.0
TRAF2, 37.01498918, -76.58524957, 656.36590000, 92.97746953, 30.00001455, 0.00000000, 281.0
TRAF1, 37.02766327, -76.59373343, 656.36590000, -19.03347549, 29.41572401, 0.00000000, 281.0
TRAF3, 37.01765348, -76.59280961, 702.24620470, -41.68780821, 27.53526641, 51.94414947, 282.0
TRAF2, 37.01500247, -76.58507706, 656.36590000, 76.00066653, 30.00001455, 0.00000000, 282.0
TRAF1, 37.02779201, -76.59378906, 656.36590000, -19.03350900, 29.41572401, 0.00000000, 282.0
TRAF3, 37.01774868, -76.59291579, 703.11194052, -41.68787214, 27.53526641, 51.94414947, 283.0
TRAF2, 37.01505539, -76.58491693, 656.36590000, 59.02386353, 30.00001455, 0.00000000, 283.0
TRAF1, 37.02792074, -76.59384469, 656.36590000, -19.03354250, 29.41572401, 0.00000000, 283.0
TRAF3, 37.01784388, -76.59302198, 703.97767634, -41.68793607, 27.53526641, 51.94414947, 284.0
TRAF2, 37.01514335, -76.58478314, 656.36590000, 42.04706053, 30.00001455, 0.00000000, 284.0
TRAF1, 37.02804948, -76.59390032, 656.36590000, -19.03357600, 29.41572401, 0.00000000, 284.0
TRAF3, 37.01793908, -76.59312816, 704.84341217, -41.68800000, 27.53526641, 51.94414947, 285.0
TRAF2, 37.01536149, -76.58460743, 656.36590000, 30.73475553, 27.08744650, 0.00000000, 285.0
TRAF1, 37.02817822, -76.59395596, 656.36590000, -19.03360950, 29.41572401, 0.00000000, 285.0
TRAF3, 37.01803427, -76.59323435, 705.70914799, -41.68806393, 27.53526641, 51.94414947, 286.0
TRAF2, 37.01546928, -76.58452717, 656.36590000, 30.73480385, 27.08744650, 0.00000000, 286.0
TRAF1, 37.02830696, -76.59401159, 656.36590000, -19.03364300, 29.41572401, 0.00000000, 286.0
TRAF3, 37.01812947, -76.59334053, 706.57488382, -41.68812786, 27.53526641, 51.94414947, 287.0
TRAF2, 37.01557707, -76.58444690, 656.36590000, 30.73485218, 27.08744650, 0.00000000, 287.0
TRAF1, 37.02843570, -76.59406722, 656.36590000, -19.03367650, 29.41572401, 0.00000000, 287.0
TRAF3, 37.01822467, -76.59344671, 707.44061964, -41.68819179, 27.53526641, 51.94414947, 288.0
TRAF2, 37.01568486, -76.58436664, 656.36590000, 30.73490050, 27.08744650, 0.00000000, 288.0
TRAF1, 37.02856444, -76.59412285, 656.36590000, -19.03371001, 29.41572401, 0.00000000, 288.0
TRAF3, 37.01831987, -76.59355290, 708.30635547, -41.68825572, 27.53526641, 51.94414947, 289.0
TRAF2, 37.01579265, -76.58428637, 656.36590000, 30.73494882, 27.08744650, 0.00000000, 289.0
TRAF1, 37.02869317, -76.59417848, 656.36590000, -19.03374351, 29.41572401, 0.00000000, 289.0
TRAF3, 37.01841506, -76.59365909, 700.54007092, -41.68831965, 27.53526641, 61.99536845, 290.0
TRAF2, 37.01590044, -76.58420610, 656.36590000, 30.73499714, 27.08744650, 0.00000000, 290.0
TRAF1, 37.02882191, -76.59423411, 656.36590000, -19.03377701, 29.41572401, 0.00000000, 290.0
TRAF3, 37.01851026, -76.59376527, 701.57332706, -41.68838358, 27.53526641, 61.99536845, 291.0
TRAF2, 37.01600823, -76.58412584, 656.36590000, 30.73504547, 27.08744650, 0.00000000, 291.0
TRAF1, 37.02895065, -76.59428975, 656.36590000, -19.03381051, 29.41572401, 0.00000000, 291.0
TRAF3, 37.01860546, -76.59387146, 702.60658320, -41.68844752, 27.53526641, 61.99536845, 292.0
TRAF2, 37.01611602, -76.58404557, 656.36590000, 30.73509379, 27.08744650, 0.00000000, 292.0
TRAF1, 37.02907939, -76.59434538, 656.36590000, -19.03384402, 29.41572401, 0.00000000, 292.0
TRAF3, 37.01870065, -76.59397764, 703.63983934, -41.68851146, 27.53526641, 61.99536845, 293.0
TRAF2, 37.01622381, -76.58396530, 656.36590000, 30.73514212, 27.08744650, 0.00000000, 293.0
TRAF1, 37.02920813, -76.59440101, 656.36590000, -19.03387753, 29.41572401, 0.00000000, 293.0
TRAF3, 37.01881672, -76.59409394, 704.67309548, -32.69238710, 34.99995923, 61.99536845, 294.0
TRAF2, 37.01633160, -76.58388504, 656.36590000, 30.73519044, 27.08744650, 0.00000000, 294.0
TRAF1, 37.02933687, -76.59445664, 656.36590000, -19.03391108, 29.41572402, 0.00000000, 294.0
TRAF3, 37.01881672, -76.59409394, 704.67309548, -32.69238710, 34.99995923, 61.99536845, 295.0
TRAF2, 37.01643939, -76.58380477, 656.36590000, 30.73523877, 27.08744650, 0.00000000, 295.0
TRAF1, 37.02946189, -76.59452988, 656.36590000, -33.32141205, 29.99994385, 0.00000000, 295.0
TRAF3, 37.01896268, -76.59418081, 705.70635163, -18.14081767, 34.99995923, 61.99536845, 296.0
TRAF2, 37.01654718, -76.58372450, 656.36590000, 30.73528709, 27.08744649, 0.00000000, 296.0
TRAF1, 37.02946189, -76.59452988, 656.36590000, -33.32141205, 29.99994385, 0.00000000, 296.0
TRAF3, 37.01928165, -76.59423271, 707.77286391, -3.91491198, 34.70504617, 61.99536845, 297.0
TRAF2, 37.01665497, -76.58364423, 656.36590000, 30.73533542, 27.08744650, 0.00000000, 297.0
TRAF1, 37.02956503, -76.59464544, 656.36590000, -50.29825505, 29.99994385, 0.00000000, 297.0
TRAF3, 37.01944195, -76.59424645, 708.80612005, -3.91492025, 34.70504617, 61.99536845, 298.0
TRAF2, 37.01676276, -76.58356396, 656.36590000, 30.73538374, 27.08744650, 0.00000000, 298.0
TRAF1, 37.02963674, -76.59479369, 656.36590000, -67.27509805, 29.99994385, 0.00000000, 298.0
TRAF3, 37.01960224, -76.59426019, 709.83937619, -3.91492852, 34.70504617, 61.99536845, 299.0
TRAF2, 37.01687055, -76.58348369, 656.36590000, 30.73543207, 27.08744650, 0.00000000, 299.0
TRAF1, 37.02967077, -76.59496170, 656.36590000, -84.25194106, 29.99994385, 0.00000000, 299.0
TRAF3, 37.01976254, -76.59427393, 710.87263233, -3.91493679, 34.70504617, 61.99536845, 300.0
TRAF2, 37.01697834, -76.58340343, 656.36590000, 30.73548039, 27.08744650, 0.00000000, 300.0
TRAF1, 37.02966416, -76.59513485, 656.36590000, -101.22878406, 29.99994385, 0.00000000, 300.0
TRAF3, 37.01992284, -76.59428767, 711.90588847, -3.91494507, 34.70504617, 61.99536845, 301.0
TRAF2, 37.01708613, -76.58332316, 656.36590000, 30.73552872, 27.08744650, 0.00000000, 301.0
TRAF1, 37.02961747, -76.59529802, 656.36590000, -118.20562706, 29.99994385, 0.00000000, 301.0
TRAF3, 37.02008313, -76.59430141, 712.93914461, -3.91495334, 34.70504617, 61.99536845, 302.0
TRAF2, 37.01719392, -76.58324289, 656.36590000, 30.73557704, 27.08744649, 0.00000000, 302.0
TRAF1, 37.02948905, -76.59557128, 656.36590000, -120.57576245, 27.14023372, 0.00000000, 302.0
TRAF3, 37.02024343, -76.59431515, 713.97240075, -3.91496161, 34.70504617, 61.99536845, 303.0
TRAF2, 37.01730171, -76.58316262, 656.36590000, 30.73562537, 27.08744650, 0.00000000, 303.0
TRAF1, 37.02942513, -76.59570678, 656.36590000, -120.57584406, 27.14023372, 0.00000000, 303.0
TRAF3, 37.02040373, -76.59432889, 715.00565689, -3.91496989, 34.70504617, 61.99536845, 304.0
TRAF2, 37.01734419, -76.58313098, 656.36590000, 30.73564442, 28.39275789, 0.00000000, 304.0
TRAF1, 37.02936122, -76.59584229, 656.36590000, -120.57592566, 27.14023372, 0.00000000, 304.0
TRAF3, 37.02056402, -76.59434263, 716.03891303, -3.91497816, 34.70504617, 61.99536845, 305.0
TRAF2, 37.01745718, -76.58304684, 656.36590000, 30.73569507, 28.39275789, 0.00000000, 305.0
TRAF1, 37.02929730, -76.59597780, 656.36590000, -120.57600727, 27.14023372, 0.00000000, 305.0
TRAF3, 37.02072432, -76.59435637, 717.07216918, -3.91498643, 34.70504617, 61.99536845, 306.0
TRAF2, 37.01757016, -76.58296271, 656.36590000, 30.73574573, 28.39275789, 0.00000000, 306.0
TRAF1, 37.02923339, -76.59611330, 656.36590000, -120.57608887, 27.14023372, 0.00000000, 306.0
TRAF3, 37.02088462, -76.59437011, 718.10542532, -3.91499470, 34.70504617, 61.99536845, 307.0
TRAF2, 37.01768315, -76.58287857, 656.36590000, 30.73579639, 28.39275789, 0.00000000, 307.0
TRAF1, 37.02916947, -76.59624881, 656.36590000, -120.57617048, 27.14023372, 0.00000000, 307.0
TRAF3, 37.02104491, -76.59438385, 719.13868146, -3.91500298, 34.70504617, 61.99536845, 308.0
TRAF2, 37.01779613, -76.58279443, 656.36590000, 30.73584704, 28.39275789, 0.00000000, 308.0
TRAF1, 37.02910556, -76.59638432, 656.36590000, -120.57625208, 27.14023372, 0.00000000, 308.0
TRAF3, 37.02120521, -76.59439759, 720.17193760, -3.91501125, 34.70504617, 61.99536845, 309.0
TRAF2, 37.01790911, -76.58271029, 656.36590000, 30.73589770, 28.39275789, 0.00000000, 309.0
TRAF1, 37.02904164, -76.59651982, 656.36590000, -120.57633369, 27.14023372, 0.00000000, 309.0
TRAF3, 37.02136550, -76.59441133, 753.78190000, -3.91501953, 34.70504617, 0.00000000, 310.0
TRAF2, 37.01802210, -76.58262615, 656.36590000, 30.73594836, 28.39275789, 0.00000000, 310.0
TRAF1, 37.02897772, -76.59665533, 656.36590000, -120.57641529, 27.14023372, 0.00000000, 310.0
TRAF3, 37.02152580, -76.59442507, 753.78190000, -3.91502780, 34.70504617, 0.00000000, 311.0
TRAF2, 37.01813508, -76.58254201, 656.36590000, 30.73599901, 28.39275789, 0.00000000, 311.0
TRAF1, 37.02891381, -76.59679083, 656.36590000, -120.57649689, 27.14023372, 0.00000000, 311.0
TRAF3, 37.02168610, -76.59443881, 753.78190000, -3.91503608, 34.70504617, 0.00000000, 312.0
TRAF2, 37.01824806, -76.58245787, 656.36590000, 30.73604967, 28.39275789, 0.00000000, 312.0
TRAF1, 37.02884989, -76.59692634, 656.36590000, -120.57657850, 27.14023372, 0.00000000, 312.0
TRAF3, 37.02184639, -76.59445255, 753.78190000, -3.91504434, 34.70504617, 0.00000000, 313.0
TRAF2, 37.01836105, -76.58237373, 656.36590000, 30.73610033, 28.39275789, 0.00000000, 313.0
TRAF1, 37.02878597, -76.59706184, 656.36590000, -120.57666010, 27.14023372, 0.00000000, 313.0
TRAF3, 37.02200669, -76.59446629, 753.78190000, -3.91505260, 34.70504617, 0.00000000, 314.0
TRAF2, 37.01847403, -76.58228959, 656.36590000, 30.73615099, 28.39275789, 0.00000000, 314.0
TRAF1, 37.02872206, -76.59719734, 656.36590000, -120.57674170, 27.14023372, 0.00000000, 314.0
TRAF3, 37.02216755, -76.59447706, 753.78190000, 1.05739321, 35.00003618, 0.00000000, 315.0
TRAF2, 37.01858701, -76.58220545, 656.36590000, 30.73620164, 28.39275789, 0.00000000, 315.0
TRAF1, 37.02865814, -76.59733285, 656.36590000, -120.57682331, 27.14023372, 0.00000000, 315.0
TRAF3, 37.02216755, -76.59447706, 753.78190000, 1.05739321, 35.00003618, 0.00000000, 316.0
TRAF2, 37.01870000, -76.58212131, 656.36590000, 30.73625228, 28.39275788, 0.00000000, 316.0
TRAF1, 37.02859422, -76.59746835, 656.36590000, -120.57690491, 27.14023372, 0.00000000, 316.0
TRAF3, 37.02232744, -76.59444773, 753.78190000, 15.60893065, 35.00003618, 0.00000000, 317.0
TRAF2, 37.01881749, -76.58203927, 656.36590000, 23.49159278, 29.99999544, 0.00000000, 317.0
TRAF1, 37.02853031, -76.59760386, 656.36590000, -120.57698651, 27.14023372, 0.00000000, 317.0
TRAF3, 37.02247633, -76.59436901, 753.78190000, 30.16046809, 35.00003618, 0.00000000, 318.0
TRAF2, 37.01881749, -76.58203927, 656.36590000, 23.49159278, 29.99999544, 0.00000000, 318.0
TRAF1, 37.02850179, -76.59766430, 656.36590000, -120.57702291, 28.47419719, 0.00000000, 318.0
TRAF3, 37.02260464, -76.59424597, 753.78190000, 44.71200553, 35.00003618, 0.00000000, 319.0
TRAF2, 37.01895115, -76.58199440, 656.36590000, 6.51477898, 29.99999544, 0.00000000, 319.0
TRAF1, 37.02843473, -76.59780647, 656.36590000, -120.57710853, 28.47419719, 0.00000000, 319.0
TRAF3, 37.02282962, -76.59396670, 753.78190000, 44.74309065, 34.20853984, 0.00000000, 320.0
TRAF2, 37.01908945, -76.58200037, 656.36590000, -10.46203483, 29.99999544, 0.00000000, 320.0
TRAF1, 37.02836767, -76.59794863, 656.36590000, -120.57719414, 28.47419719, 0.00000000, 320.0
TRAF3, 37.02294211, -76.59382707, 753.78190000, 44.74317473, 34.20853984, 0.00000000, 321.0
TRAF2, 37.01922033, -76.58205665, 656.36590000, -27.43884864, 29.99999544, 0.00000000, 321.0
TRAF1, 37.02830062, -76.59809079, 656.36590000, -120.57727975, 28.47419719, 0.00000000, 321.0
TRAF3, 37.02305460, -76.59368743, 753.78190000, 44.74325881, 34.20853984, 0.00000000, 322.0
TRAF2, 37.01933239, -76.58215835, 656.36590000, -44.41566244, 29.99999544, 0.00000000, 322.0
TRAF1, 37.02823356, -76.59823296, 656.36590000, -120.57736536, 28.47419719, 0.00000000, 322.0
TRAF3, 37.02316709, -76.59354780, 753.78190000, 44.74334289, 34.20853984, 0.00000000, 323.0
TRAF2, 37.01941585, -76.58229659, 656.36590000, -61.39247625, 29.99999544, 0.00000000, 323.0
TRAF1, 37.02816650, -76.59837512, 656.36590000, -120.57745097, 28.47419719, 0.00000000, 323.0
TRAF3, 37.02327957, -76.59340816, 753.78190000, 44.74342697, 34.20853984, 0.00000000, 324.0
TRAF2, 37.01946345, -76.58245933, 656.36590000, -78.36929006, 29.99999544, 0.00000000, 324.0
TRAF1, 37.02809944, -76.59851728, 656.36590000, -120.57753658, 28.47419719, 0.00000000, 324.0
TRAF3, 37.02339206, -76.59326852, 753.78190000, 44.74351105, 34.20853984, 0.00000000, 325.0
TRAF2, 37.01949240, -76.58280061, 656.36590000, -84.49379374, 27.51481731, 0.00000000, 325.0
TRAF1, 37.02803238, -76.59865944, 656.36590000, -120.57762219, 28.47419719, 0.00000000, 325.0
TRAF3, 37.02350455, -76.59312889, 753.78190000, 44.74359513, 34.20853984, 0.00000000, 326.0
TRAF2, 37.01949240, -76.58280061, 656.36590000, -84.49379374, 27.51481731, 0.00000000, 326.0
TRAF1, 37.02796532, -76.59880160, 656.36590000, -120.57770780, 28.47419719, 0.00000000, 326.0
TRAF3, 37.02361703, -76.59298925, 753.78190000, 44.74367921, 34.20853984, 0.00000000, 327.0
TRAF2, 37.01951547, -76.58310028, 656.36590000, -84.49472525, 25.76286904, 0.00000000, 327.0
TRAF1, 37.02789826, -76.59894377, 656.36590000, -120.57779342, 28.47419719, 0.00000000, 327.0
TRAF3, 37.02372952, -76.59284961, 753.78190000, 44.74376330, 34.20853984, 0.00000000, 328.0
TRAF2, 37.01952691, -76.58324897, 656.36590000, -84.49481478, 25.76286904, 0.00000000, 328.0
TRAF1, 37.02783120, -76.59908593, 656.36590000, -120.57787902, 28.47419719, 0.00000000, 328.0
TRAF3, 37.02384200, -76.59270998, 753.78190000, 44.74384738, 34.20853984, 0.00000000, 329.0
TRAF2, 37.01953835, -76.58339767, 656.36590000, -84.49490431, 25.76286904, 0.00000000, 329.0
TRAF1, 37.02776413, -76.59922809, 656.36590000, -120.57796463, 28.47419718, 0.00000000, 329.0
TRAF3, 37.02395449, -76.59257034, 753.78190000, 44.74393146, 34.20853984, 0.00000000, 330.0
TRAF2, 37.01954979, -76.58354636, 656.36590000, -84.49499384, 25.76286904, 0.00000000, 330.0
TRAF1, 37.02768543, -76.59936798, 656.36590000, -132.98507341, 29.99947051, 0.00000000, 330.0
TRAF3, 37.02406698, -76.59243070, 753.78190000, 44.74401554, 34.20853984, 0.00000000, 331.0
TRAF2, 37.01956124, -76.58369506, 656.36590000, -84.49508336, 25.76286904, 0.00000000, 331.0
TRAF1, 37.02768543, -76.59936798, 656.36590000, -132.98507341, 29.99947051, 0.00000000, 331.0
TRAF3, 37.02417946, -76.59229106, 753.78190000, 44.74409963, 34.20853984, 0.00000000, 332.0
TRAF2, 37.01957268, -76.58384375, 656.36590000, -84.49517289, 25.76286904, 0.00000000, 332.0
TRAF1, 37.02757717, -76.59947595, 656.36590000, -149.96218428, 29.99947051, 0.00000000, 332.0
TRAF3, 37.02429195, -76.59215142, 753.78190000, 44.74418371, 34.20853984, 0.00000000, 333.0
